time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2022-09-20,17.0,7.3,0.0,Dijon
2022-09-21,17.1,7.7,0.0,Dijon
2022-09-22,18.4,6.6,0.0,Dijon
2022-09-23,20.6,9.7,2.0,Dijon
2022-09-24,19.2,9.6,2.0,Dijon
2022-09-25,16.6,8.9,2.9,Dijon
2022-09-26,15.2,7.2,6.5,Dijon
2022-09-27,12.4,8.9,3.5,Dijon
2022-09-28,12.1,8.8,21.6,Dijon
2022-09-29,12.4,6.0,6.4,Dijon
2022-09-30,14.2,5.4,0.0,Dijon
2022-10-01,14.6,8.2,7.7,Dijon
2022-10-02,19.0,12.5,1.7,Dijon
2022-10-03,15.9,9.6,0.0,Dijon
2022-10-04,18.3,7.1,0.0,Dijon
2022-10-05,20.9,8.9,0.0,Dijon
2022-10-06,17.4,11.4,0.2,Dijon
2022-10-07,19.2,8.8,0.0,Dijon
2022-10-08,17.1,9.4,0.4,Dijon
2022-10-09,17.5,7.5,0.0,Dijon
2022-10-10,19.8,9.1,0.5,Dijon
2022-10-11,18.8,11.6,0.5,Dijon
2022-10-12,16.9,9.9,0.0,Dijon
2022-10-13,15.8,10.5,4.2,Dijon
2022-10-14,16.0,11.6,7.7,Dijon
2022-10-15,18.0,14.6,7.6,Dijon
2022-10-16,22.2,13.1,0.3,Dijon
2022-10-17,21.6,14.9,2.3,Dijon
2022-10-18,21.5,12.1,0.0,Dijon
2022-10-19,20.2,11.3,0.0,Dijon
2022-10-20,19.7,14.9,6.3,Dijon
2022-10-21,19.8,14.6,13.4,Dijon
2022-10-22,20.0,13.2,0.5,Dijon
2022-10-23,21.7,12.1,3.9,Dijon
2022-10-24,19.5,10.9,2.3,Dijon
2022-10-25,18.3,10.1,0.0,Dijon
2022-10-26,20.8,12.8,0.8,Dijon
2022-10-27,20.1,10.7,0.0,Dijon
2022-10-28,22.9,14.9,0.0,Dijon
2022-10-29,20.9,13.4,0.0,Dijon
2022-10-30,21.0,11.8,0.0,Dijon
2022-10-31,19.2,9.4,0.5,Dijon
2022-11-01,15.4,9.9,5.6,Dijon
2022-11-02,15.1,8.0,0.3,Dijon
2022-11-03,14.3,7.2,11.2,Dijon
2022-11-04,8.9,6.8,8.9,Dijon
2022-11-05,10.6,4.4,0.0,Dijon
2022-11-06,10.2,3.2,0.9,Dijon
2022-11-07,15.2,7.4,0.0,Dijon
2022-11-08,16.5,7.4,1.7,Dijon
2022-11-09,13.2,8.3,11.4,Dijon
2022-11-10,12.2,5.2,0.0,Dijon
2022-11-11,10.1,4.3,0.0,Dijon
2022-11-12,11.2,6.6,0.0,Dijon
2022-11-13,9.8,3.8,0.0,Dijon
2022-11-14,14.8,3.5,5.1,Dijon
2022-11-15,12.9,8.5,9.5,Dijon
2022-11-16,13.2,6.9,2.3,Dijon
2022-11-17,13.4,8.9,5.6,Dijon
2022-11-18,9.8,3.5,3.1,Dijon
2022-11-19,8.4,2.4,0.2,Dijon
2022-11-20,8.1,3.8,2.8,Dijon
2022-11-21,8.5,4.3,3.3,Dijon
2022-11-22,9.1,3.2,0.8,Dijon
2022-11-23,9.6,1.7,11.1,Dijon
2022-11-24,11.2,5.6,1.0,Dijon
2022-11-25,10.1,5.7,5.5,Dijon
2022-11-26,7.0,3.0,0.0,Dijon
2022-11-27,7.9,3.2,0.0,Dijon
2022-11-28,8.8,4.2,3.9,Dijon
2022-11-29,7.7,4.6,2.2,Dijon
2022-11-30,7.3,4.8,0.1,Dijon
2022-12-01,5.8,3.3,0.0,Dijon
2022-12-02,4.9,2.0,1.1,Dijon
2022-12-03,5.1,0.5,0.5,Dijon
2022-12-04,3.3,0.9,6.3,Dijon
2022-12-05,5.1,0.4,1.2,Dijon
2022-12-06,4.6,0.0,0.0,Dijon
2022-12-07,4.8,1.4,0.0,Dijon
2022-12-08,2.5,-1.1,0.0,Dijon
2022-12-09,2.0,-2.0,0.3,Dijon
2022-12-10,0.3,-3.8,0.7,Dijon
2022-12-11,-1.1,-5.8,0.0,Dijon
2022-12-12,-1.1,-6.6,0.0,Dijon
2022-12-13,-0.6,-5.7,0.0,Dijon
2022-12-14,4.8,-2.0,7.2,Dijon
2022-12-15,2.0,-0.9,0.7,Dijon
2022-12-16,1.6,-4.6,1.3,Dijon
2022-12-17,1.1,-6.1,0.0,Dijon
2022-12-18,4.5,-7.3,0.0,Dijon
2022-12-19,11.3,4.6,0.1,Dijon
2022-12-20,13.0,8.9,1.8,Dijon
2022-12-21,11.9,9.1,7.8,Dijon
2022-12-22,11.5,9.4,7.7,Dijon
2022-12-23,13.4,11.5,12.6,Dijon
2022-12-24,11.2,7.8,1.8,Dijon
2022-12-25,11.8,7.3,0.0,Dijon
2022-12-26,10.9,6.7,7.4,Dijon
2022-12-27,8.4,1.1,0.1,Dijon
2022-12-28,9.5,3.5,0.1,Dijon
2022-12-29,11.4,8.2,3.1,Dijon
2022-12-30,10.9,3.8,1.7,Dijon
2022-12-31,14.2,9.1,0.6,Dijon
2022-01-01,13.9,2.8,0.0,Besançon
2022-01-02,13.3,2.9,0.0,Besançon
2022-01-03,11.6,9.2,0.4,Besançon
2022-01-04,15.2,6.7,26.6,Besançon
2022-01-05,6.4,-0.6,8.4,Besançon
2022-01-06,3.2,-2.5,0.3,Besançon
2022-01-07,3.4,-2.0,3.3,Besançon
2022-01-08,5.7,0.6,7.4,Besançon
2022-01-09,5.2,1.5,15.9,Besançon
2022-01-10,4.2,-0.2,0.2,Besançon
2022-01-11,3.2,-1.8,0.0,Besançon
2022-01-12,3.0,-2.5,0.0,Besançon
2022-01-13,5.7,-2.2,0.0,Besançon
2022-01-14,4.7,-4.6,0.0,Besançon
2022-01-15,3.2,-5.1,0.0,Besançon
2022-01-16,-1.5,-4.1,0.0,Besançon
2022-01-17,3.8,-2.3,0.2,Besançon
2022-01-18,5.9,-1.2,0.0,Besançon
2022-01-19,2.3,-1.5,0.3,Besançon
2022-01-20,3.4,-1.8,4.1,Besançon
2022-01-21,2.6,-2.5,0.0,Besançon
2022-01-22,4.1,-2.3,0.0,Besançon
2022-01-23,6.2,-2.7,0.0,Besançon
2022-01-24,6.6,-3.1,0.0,Besançon
2022-01-25,5.4,-2.7,0.0,Besançon
2022-01-26,-0.6,-2.7,0.0,Besançon
2022-01-27,-1.6,-4.0,0.1,Besançon
2022-01-28,4.3,-1.8,0.2,Besançon
2022-01-29,2.3,-2.4,0.7,Besançon
2022-01-30,5.6,-1.2,1.2,Besançon
2022-01-31,3.7,-1.1,5.4,Besançon
2022-02-01,2.8,-0.7,4.1,Besançon
2022-02-02,6.7,3.2,5.2,Besançon
2022-02-03,9.1,1.4,0.0,Besançon
2022-02-04,6.9,3.0,1.6,Besançon
2022-02-05,6.6,-2.3,1.0,Besançon
2022-02-06,5.4,0.9,6.9,Besançon
2022-02-07,7.1,-1.0,10.7,Besançon
2022-02-08,9.1,-2.0,0.0,Besançon
2022-02-09,11.8,-0.9,0.0,Besançon
2022-02-10,10.7,3.8,1.5,Besançon
2022-02-11,7.1,-0.9,11.2,Besançon
2022-02-12,5.8,-2.5,0.0,Besançon
2022-02-13,12.2,3.2,0.0,Besançon
2022-02-14,9.6,4.3,7.8,Besançon
2022-02-15,6.6,3.2,2.2,Besançon
2022-02-16,9.9,5.4,8.0,Besançon
2022-02-17,11.9,6.3,11.7,Besançon
2022-02-18,14.5,6.7,2.0,Besançon
2022-02-19,7.6,3.1,1.9,Besançon
2022-02-20,8.7,4.4,0.6,Besançon
2022-02-21,8.6,4.2,14.0,Besançon
2022-02-22,8.1,3.5,3.2,Besançon
2022-02-23,11.6,2.3,0.6,Besançon
2022-02-24,11.9,2.5,2.8,Besançon
2022-02-25,6.2,-0.6,1.4,Besançon
2022-02-26,7.3,-0.9,0.0,Besançon
2022-02-27,10.0,-1.2,0.0,Besançon
2022-02-28,10.6,-0.1,0.0,Besançon
2022-03-01,10.1,-0.7,0.0,Besançon
2022-03-02,11.1,0.4,0.0,Besançon
2022-03-03,13.0,3.0,0.0,Besançon
2022-03-04,10.9,-0.2,0.0,Besançon
2022-03-05,8.0,-2.2,0.0,Besançon
2022-03-06,6.4,-3.2,0.0,Besançon
2022-03-07,7.2,-2.0,0.0,Besançon
2022-03-08,11.3,-1.5,0.0,Besançon
2022-03-09,12.8,1.6,0.0,Besançon
2022-03-10,14.7,0.2,0.0,Besançon
2022-03-11,16.5,2.6,0.1,Besançon
2022-03-12,10.4,6.6,1.6,Besançon
2022-03-13,14.2,4.8,11.5,Besançon
2022-03-14,13.9,2.3,2.1,Besançon
2022-03-15,16.2,8.1,6.7,Besançon
2022-03-16,17.8,7.7,0.0,Besançon
2022-03-17,10.9,7.8,1.4,Besançon
2022-03-18,11.4,6.5,0.0,Besançon
2022-03-19,14.4,5.7,0.0,Besançon
2022-03-20,15.8,6.2,2.8,Besançon
2022-03-21,15.9,5.9,0.0,Besançon
2022-03-22,14.6,3.8,0.0,Besançon
2022-03-23,16.1,2.1,0.0,Besançon
2022-03-24,18.2,1.8,0.0,Besançon
2022-03-25,18.5,4.2,0.0,Besançon
2022-03-26,18.4,7.6,0.0,Besançon
2022-03-27,18.6,7.1,0.0,Besançon
2022-03-28,19.7,6.7,0.0,Besançon
2022-03-29,16.6,9.8,1.1,Besançon
2022-03-30,13.4,6.6,6.3,Besançon
2022-03-31,9.9,3.7,12.5,Besançon
2022-04-01,3.3,0.3,11.0,Besançon
2022-04-02,2.5,-0.7,3.8,Besançon
2022-04-03,4.1,-1.5,0.0,Besançon
2022-04-04,7.4,-3.0,0.0,Besançon
2022-04-05,10.4,4.8,0.5,Besançon
2022-04-06,11.4,7.8,1.8,Besançon
2022-04-07,10.7,8.1,15.2,Besançon
2022-04-08,11.6,8.4,27.9,Besançon
2022-04-09,8.0,1.5,10.7,Besançon
2022-04-10,11.3,-0.6,0.0,Besançon
2022-04-11,18.5,4.4,0.0,Besançon
2022-04-12,20.3,5.9,0.0,Besançon
2022-04-13,20.4,9.8,0.0,Besançon
2022-04-14,20.0,7.9,0.1,Besançon
2022-04-15,20.5,9.1,0.0,Besançon
2022-04-16,17.1,8.9,0.0,Besançon
2022-04-17,16.4,5.2,0.0,Besançon
2022-04-18,17.7,3.4,0.0,Besançon
2022-04-19,18.1,3.0,0.0,Besançon
2022-04-20,18.5,7.8,0.0,Besançon
2022-04-21,18.5,7.7,0.0,Besançon
2022-04-22,18.8,6.8,0.0,Besançon
2022-04-23,16.0,9.3,5.9,Besançon
2022-04-24,11.8,6.8,9.1,Besançon
2022-04-25,13.8,8.5,12.8,Besançon
2022-04-26,13.4,6.8,5.7,Besançon
2022-04-27,15.9,4.8,0.0,Besançon
2022-04-28,19.9,7.1,0.0,Besançon
2022-04-29,18.6,7.6,0.4,Besançon
2022-04-30,16.7,8.1,3.6,Besançon
2022-05-01,15.6,5.1,0.0,Besançon
2022-05-02,18.2,6.3,0.0,Besançon
2022-05-03,19.5,7.8,0.0,Besançon
2022-05-04,19.2,9.6,5.4,Besançon
2022-05-05,15.1,8.9,1.9,Besançon
2022-05-06,16.5,7.8,0.6,Besançon
2022-05-07,19.8,9.0,0.0,Besançon
2022-05-08,19.9,9.9,0.4,Besançon
2022-05-09,21.8,10.9,0.1,Besançon
2022-05-10,22.9,11.9,0.0,Besançon
2022-05-11,26.3,14.8,0.0,Besançon
2022-05-12,23.4,15.9,5.6,Besançon
2022-05-13,20.6,14.4,6.7,Besançon
2022-05-14,22.9,11.3,0.0,Besançon
2022-05-15,26.8,11.2,0.4,Besançon
2022-05-16,22.2,16.1,0.1,Besançon
2022-05-17,26.6,15.6,0.0,Besançon
2022-05-18,28.4,14.8,0.0,Besançon
2022-05-19,28.0,19.0,0.6,Besançon
2022-05-20,30.0,17.9,4.9,Besançon
2022-05-21,24.1,14.8,6.2,Besançon
2022-05-22,26.0,14.6,0.0,Besançon
2022-05-23,24.4,14.8,6.1,Besançon
2022-05-24,17.9,11.9,5.0,Besançon
2022-05-25,19.5,9.4,0.0,Besançon
2022-05-26,19.0,8.9,0.0,Besançon
2022-05-27,20.2,10.7,0.3,Besançon
2022-05-28,19.0,10.8,0.1,Besançon
2022-05-29,17.0,7.6,0.0,Besançon
2022-05-30,19.3,7.2,0.0,Besançon
2022-05-31,21.1,11.1,0.4,Besançon
2022-06-01,19.7,11.9,4.0,Besançon
2022-06-02,24.2,12.7,2.7,Besançon
2022-06-03,25.0,15.1,2.7,Besançon
2022-06-04,26.9,16.2,22.4,Besançon
2022-06-05,23.0,15.2,18.5,Besançon
2022-06-06,21.6,14.1,3.6,Besançon
2022-06-07,20.3,13.4,3.0,Besançon
2022-06-08,19.1,11.9,13.6,Besançon
2022-06-09,17.4,10.9,4.7,Besançon
2022-06-10,22.2,9.4,0.0,Besançon
2022-06-11,26.2,11.5,0.0,Besançon
2022-06-12,28.9,14.7,0.1,Besançon
2022-06-13,22.4,13.8,2.2,Besançon
2022-06-14,26.9,12.6,0.0,Besançon
2022-06-15,30.0,16.4,0.4,Besançon
2022-06-16,28.4,19.3,0.0,Besançon
2022-06-17,29.9,16.8,0.0,Besançon
2022-06-18,36.0,17.0,0.0,Besançon
2022-06-19,34.0,22.8,0.0,Besançon
2022-06-20,29.5,21.0,0.0,Besançon
2022-06-21,30.6,18.2,0.2,Besançon
2022-06-22,24.0,17.6,7.9,Besançon
2022-06-23,26.8,16.8,5.8,Besançon
2022-06-24,19.2,15.4,11.5,Besançon
2022-06-25,25.6,14.0,0.7,Besançon
2022-06-26,23.0,14.9,27.6,Besançon
2022-06-27,19.9,14.2,3.4,Besançon
2022-06-28,22.7,12.9,0.0,Besançon
2022-06-29,25.2,13.4,0.0,Besançon
2022-06-30,24.8,13.6,14.1,Besançon
2022-07-01,20.0,12.1,4.8,Besançon
2022-07-02,26.5,11.6,0.0,Besançon
2022-07-03,27.8,12.3,0.5,Besançon
2022-07-04,24.2,16.6,4.2,Besançon
2022-07-05,24.8,15.1,0.0,Besançon
2022-07-06,22.8,12.9,0.0,Besançon
2022-07-07,22.5,12.6,0.0,Besançon
2022-07-08,23.5,13.6,0.0,Besançon
2022-07-09,26.0,14.6,0.0,Besançon
2022-07-10,25.1,14.3,0.0,Besançon
2022-07-11,25.7,14.6,0.0,Besançon
2022-07-12,28.2,16.7,0.0,Besançon
2022-07-13,31.5,16.8,0.6,Besançon
2022-07-14,32.4,19.7,0.1,Besançon
2022-07-15,27.4,17.9,0.0,Besançon
2022-07-16,27.5,14.2,0.0,Besançon
2022-07-17,29.9,16.4,0.0,Besançon
2022-07-18,34.7,18.7,0.0,Besançon
2022-07-19,36.5,20.5,0.0,Besançon
2022-07-20,29.7,18.9,0.3,Besançon
2022-07-21,27.3,16.3,0.0,Besançon
2022-07-22,31.3,17.9,0.2,Besançon
2022-07-23,27.1,18.0,1.3,Besançon
2022-07-24,31.4,18.3,0.0,Besançon
2022-07-25,30.8,20.6,0.3,Besançon
2022-07-26,25.3,17.0,0.5,Besançon
2022-07-27,25.2,14.2,0.0,Besançon
2022-07-28,28.7,15.9,0.0,Besançon
2022-07-29,25.8,17.1,0.0,Besançon
2022-07-30,27.3,16.1,0.0,Besançon
2022-07-31,30.3,15.5,0.0,Besançon
2022-08-01,29.6,15.1,0.1,Besançon
2022-08-02,29.8,15.8,0.0,Besançon
2022-08-03,33.3,18.5,0.0,Besançon
2022-08-04,34.9,19.2,0.2,Besançon
2022-08-05,31.9,21.0,0.1,Besançon
2022-08-06,26.5,18.4,0.0,Besançon
2022-08-07,27.9,15.9,0.0,Besançon
2022-08-08,29.0,16.1,0.0,Besançon
2022-08-09,30.3,16.9,0.0,Besançon
2022-08-10,30.5,17.9,0.0,Besançon
2022-08-11,31.8,18.1,0.0,Besançon
2022-08-12,30.9,18.8,0.0,Besançon
2022-08-13,31.2,17.2,0.0,Besançon
2022-08-14,24.8,18.8,1.9,Besançon
2022-08-15,21.4,15.5,1.6,Besançon
2022-08-16,28.4,15.4,0.0,Besançon
2022-08-17,25.5,17.0,4.8,Besançon
2022-08-18,22.8,15.9,8.3,Besançon
2022-08-19,22.6,16.6,7.8,Besançon
2022-08-20,23.4,15.4,5.3,Besançon
2022-08-21,24.2,11.4,0.0,Besançon
2022-08-22,25.5,14.1,0.0,Besançon
2022-08-23,27.2,14.2,0.0,Besançon
2022-08-24,28.3,16.6,0.0,Besançon
2022-08-25,29.8,16.8,0.0,Besançon
2022-08-26,23.5,17.8,3.4,Besançon
2022-08-27,23.9,15.9,0.2,Besançon
2022-08-28,26.5,15.3,0.0,Besançon
2022-08-29,28.4,16.8,0.0,Besançon
2022-08-30,25.8,17.1,8.6,Besançon
2022-08-31,24.2,13.9,1.1,Besançon
2022-09-01,24.6,14.1,0.0,Besançon
2022-09-02,25.1,13.9,0.0,Besançon
2022-09-03,22.6,15.2,25.0,Besançon
2022-09-04,26.0,14.5,0.3,Besançon
2022-09-05,28.2,18.0,0.0,Besançon
2022-09-06,26.9,18.1,0.1,Besançon
2022-09-07,24.3,16.5,18.5,Besançon
2022-09-08,21.2,14.1,9.3,Besançon
2022-09-09,19.5,13.5,0.9,Besançon
2022-09-10,17.4,12.7,3.9,Besançon
2022-09-11,21.1,10.7,0.0,Besançon
2022-09-12,26.0,12.9,0.0,Besançon
2022-09-13,27.6,16.5,0.9,Besançon
2022-09-14,24.4,18.5,13.7,Besançon
2022-09-15,19.8,15.0,20.4,Besançon
2022-09-16,16.8,9.9,1.9,Besançon
2022-09-17,13.4,7.4,1.7,Besançon
2022-09-18,15.8,4.6,0.0,Besançon
2022-09-19,15.6,7.4,0.0,Besançon
2022-09-20,16.6,6.3,0.0,Besançon
2022-09-21,16.6,7.5,0.0,Besançon
2022-09-22,18.2,6.2,0.0,Besançon
2022-09-23,20.1,8.6,1.4,Besançon
2022-09-24,17.8,9.9,8.9,Besançon
2022-09-25,15.0,9.9,4.7,Besançon
2022-09-26,14.9,8.1,10.0,Besançon
2022-09-27,11.8,8.2,12.7,Besançon
2022-09-28,11.2,9.4,32.1,Besançon
2022-09-29,11.1,7.2,4.3,Besançon
2022-09-30,13.6,6.2,0.3,Besançon
2022-10-01,13.4,8.1,6.7,Besançon
2022-10-02,18.4,13.3,6.0,Besançon
2022-10-03,16.6,9.8,0.7,Besançon
2022-10-04,18.0,7.9,0.0,Besançon
2022-10-05,21.6,11.1,0.0,Besançon
2022-10-06,17.8,12.2,0.4,Besançon
2022-10-07,19.6,9.1,0.4,Besançon
2022-10-08,16.7,10.4,0.4,Besançon
2022-10-09,18.3,8.5,0.0,Besançon
2022-10-10,21.2,12.8,0.6,Besançon
2022-10-11,18.2,10.9,0.0,Besançon
2022-10-12,17.4,10.2,0.0,Besançon
2022-10-13,16.8,9.0,1.9,Besançon
2022-10-14,15.4,12.4,8.7,Besançon
2022-10-15,19.2,14.2,2.4,Besançon
2022-10-16,23.1,15.3,0.0,Besançon
2022-10-17,22.7,13.1,0.0,Besançon
2022-10-18,22.1,14.6,0.0,Besançon
2022-10-19,21.5,10.9,0.0,Besançon
2022-10-20,21.2,14.1,1.8,Besançon
2022-10-21,18.4,14.4,15.9,Besançon
2022-10-22,20.1,13.6,1.0,Besançon
2022-10-23,23.9,14.3,0.7,Besançon
2022-10-24,18.1,12.6,18.3,Besançon
2022-10-25,20.4,9.6,0.0,Besançon
2022-10-26,20.5,12.2,0.1,Besançon
2022-10-27,23.6,13.4,0.0,Besançon
2022-10-28,24.9,14.1,0.0,Besançon
2022-10-29,23.5,14.7,0.0,Besançon
2022-10-30,22.2,11.2,0.0,Besançon
2022-10-31,20.9,13.1,0.0,Besançon
2022-11-01,15.6,10.4,12.4,Besançon
2022-11-02,15.2,7.8,0.0,Besançon
2022-11-03,17.0,7.4,6.3,Besançon
2022-11-04,10.1,6.6,6.8,Besançon
2022-11-05,9.1,4.6,1.5,Besançon
2022-11-06,11.5,3.2,1.3,Besançon
2022-11-07,15.5,8.9,0.0,Besançon
2022-11-08,18.4,8.6,0.0,Besançon
2022-11-09,14.4,9.8,25.1,Besançon
2022-11-10,14.1,6.0,0.0,Besançon
2022-11-11,13.2,3.4,0.0,Besançon
2022-11-12,14.2,5.8,0.0,Besançon
2022-11-13,9.4,3.7,0.0,Besançon
2022-11-14,15.4,6.8,0.1,Besançon
2022-11-15,14.8,10.2,8.1,Besançon
2022-11-16,12.7,8.3,6.2,Besançon
2022-11-17,12.4,8.9,14.7,Besançon
2022-11-18,8.7,5.1,8.4,Besançon
2022-11-19,7.8,3.7,2.0,Besançon
2022-11-20,7.8,3.2,3.9,Besançon
2022-11-21,10.1,5.2,6.6,Besançon
2022-11-22,7.3,3.8,1.3,Besançon
2022-11-23,10.7,2.5,10.1,Besançon
2022-11-24,9.9,6.2,8.5,Besançon
2022-11-25,10.1,4.9,3.6,Besançon
2022-11-26,8.6,1.9,1.3,Besançon
2022-11-27,11.0,1.1,0.0,Besançon
2022-11-28,9.3,5.5,4.5,Besançon
2022-11-29,7.4,3.9,5.1,Besançon
2022-11-30,7.8,4.2,0.9,Besançon
2022-12-01,5.3,2.2,0.0,Besançon
2022-12-02,5.9,1.4,0.2,Besançon
2022-12-03,6.7,0.3,0.2,Besançon
2022-12-04,5.1,0.2,2.4,Besançon
2022-12-05,5.2,-0.9,0.9,Besançon
2022-12-06,4.6,-1.5,0.0,Besançon
2022-12-07,4.8,-1.8,0.6,Besançon
2022-12-08,3.0,-3.0,0.0,Besançon
2022-12-09,2.2,-1.1,3.4,Besançon
2022-12-10,0.6,-1.9,4.2,Besançon
2022-12-11,0.2,-6.3,0.0,Besançon
2022-12-12,1.1,-5.3,0.0,Besançon
2022-12-13,2.3,-3.8,0.0,Besançon
2022-12-14,5.4,0.8,18.8,Besançon
2022-12-15,5.8,-0.8,5.2,Besançon
2022-12-16,0.6,-4.1,1.7,Besançon
2022-12-17,1.6,-5.5,0.0,Besançon
2022-12-18,7.8,-5.6,0.0,Besançon
2022-12-19,13.6,3.8,0.9,Besançon
2022-12-20,14.9,9.8,0.1,Besançon
2022-12-21,11.6,9.2,10.1,Besançon
2022-12-22,10.9,9.1,10.9,Besançon
2022-12-23,12.4,10.6,22.7,Besançon
2022-12-24,10.9,7.7,6.1,Besançon
2022-12-25,14.1,4.6,0.0,Besançon
2022-12-26,12.4,7.7,10.5,Besançon
2022-12-27,7.8,2.7,0.3,Besançon
2022-12-28,12.1,3.0,0.0,Besançon
2022-12-29,11.9,8.1,8.6,Besançon
2022-12-30,14.1,5.1,3.4,Besançon
2022-12-31,18.2,13.1,0.1,Besançon
2022-01-01,11.8,4.8,0.0,Strasbourg
2022-01-02,12.2,4.3,0.0,Strasbourg
2022-01-03,11.9,9.7,1.0,Strasbourg
2022-01-04,12.6,6.1,17.3,Strasbourg
2022-01-05,6.1,2.0,3.4,Strasbourg
2022-01-06,5.2,-1.5,0.9,Strasbourg
2022-01-07,3.8,-2.0,1.1,Strasbourg
2022-01-08,5.3,1.0,4.0,Strasbourg
2022-01-09,5.8,0.2,7.9,Strasbourg
2022-01-10,4.9,-2.8,1.2,Strasbourg
2022-01-11,4.2,-2.8,0.0,Strasbourg
2022-01-12,2.2,-4.0,0.0,Strasbourg
2022-01-13,2.6,-4.2,0.0,Strasbourg
2022-01-14,2.5,-4.1,0.0,Strasbourg
2022-01-15,-0.9,-4.1,0.0,Strasbourg
2022-01-16,2.2,-3.8,0.3,Strasbourg
2022-01-17,3.7,-0.6,0.3,Strasbourg
2022-01-18,7.1,-0.6,0.3,Strasbourg
2022-01-19,4.6,-1.6,0.5,Strasbourg
2022-01-20,4.8,-0.6,2.7,Strasbourg
2022-01-21,4.0,-2.5,0.2,Strasbourg
2022-01-22,4.7,1.5,0.3,Strasbourg
2022-01-23,5.8,-0.2,0.1,Strasbourg
2022-01-24,4.7,-2.8,0.0,Strasbourg
2022-01-25,4.4,-4.3,0.0,Strasbourg
2022-01-26,1.5,-4.0,0.0,Strasbourg
2022-01-27,1.5,-1.6,0.9,Strasbourg
2022-01-28,4.8,0.2,0.0,Strasbourg
2022-01-29,4.8,0.1,0.3,Strasbourg
2022-01-30,7.2,-0.8,0.6,Strasbourg
2022-01-31,6.1,-1.0,2.8,Strasbourg
2022-02-01,4.9,2.2,1.8,Strasbourg
2022-02-02,8.6,4.9,8.5,Strasbourg
2022-02-03,9.2,3.5,0.1,Strasbourg
2022-02-04,7.8,4.4,1.8,Strasbourg
2022-02-05,8.2,-0.9,0.2,Strasbourg
2022-02-06,7.8,1.9,12.2,Strasbourg
2022-02-07,8.5,-0.6,6.6,Strasbourg
2022-02-08,8.4,-0.9,0.0,Strasbourg
2022-02-09,11.1,1.5,0.0,Strasbourg
2022-02-10,9.1,2.2,0.0,Strasbourg
2022-02-11,6.6,0.8,1.1,Strasbourg
2022-02-12,5.7,-3.5,0.0,Strasbourg
2022-02-13,11.5,-0.9,0.0,Strasbourg
2022-02-14,10.6,1.5,3.9,Strasbourg
2022-02-15,8.8,3.8,1.7,Strasbourg
2022-02-16,11.4,4.5,2.1,Strasbourg
2022-02-17,12.8,7.2,1.7,Strasbourg
2022-02-18,15.6,7.5,2.2,Strasbourg
2022-02-19,9.1,2.8,0.1,Strasbourg
2022-02-20,9.9,5.7,0.6,Strasbourg
2022-02-21,10.0,5.2,8.2,Strasbourg
2022-02-22,9.8,4.2,2.0,Strasbourg
2022-02-23,11.9,3.2,1.9,Strasbourg
2022-02-24,13.1,2.0,3.2,Strasbourg
2022-02-25,7.2,0.6,1.8,Strasbourg
2022-02-26,7.2,-2.5,0.0,Strasbourg
2022-02-27,10.1,-1.5,0.0,Strasbourg
2022-02-28,8.6,-3.5,0.0,Strasbourg
2022-03-01,8.2,-3.7,0.0,Strasbourg
2022-03-02,7.3,-2.9,0.0,Strasbourg
2022-03-03,10.2,-3.3,0.0,Strasbourg
2022-03-04,9.1,-3.4,0.0,Strasbourg
2022-03-05,8.1,-4.1,0.0,Strasbourg
2022-03-06,6.6,-2.7,0.0,Strasbourg
2022-03-07,6.3,-2.6,0.0,Strasbourg
2022-03-08,8.4,-5.1,0.0,Strasbourg
2022-03-09,11.2,-3.3,0.0,Strasbourg
2022-03-10,13.4,-3.0,0.0,Strasbourg
2022-03-11,12.6,-2.5,0.0,Strasbourg
2022-03-12,13.9,3.1,0.4,Strasbourg
2022-03-13,14.1,1.2,0.3,Strasbourg
2022-03-14,14.2,5.7,1.6,Strasbourg
2022-03-15,13.6,4.3,7.2,Strasbourg
2022-03-16,14.1,5.1,0.0,Strasbourg
2022-03-17,13.3,5.4,3.4,Strasbourg
2022-03-18,13.1,6.7,0.0,Strasbourg
2022-03-19,12.9,4.5,0.0,Strasbourg
2022-03-20,16.7,2.2,0.6,Strasbourg
2022-03-21,17.0,3.5,0.0,Strasbourg
2022-03-22,15.8,0.5,0.0,Strasbourg
2022-03-23,17.8,0.0,0.0,Strasbourg
2022-03-24,18.5,1.5,0.0,Strasbourg
2022-03-25,18.2,3.5,0.0,Strasbourg
2022-03-26,18.0,5.2,0.0,Strasbourg
2022-03-27,19.9,4.2,0.0,Strasbourg
2022-03-28,20.1,3.0,0.0,Strasbourg
2022-03-29,18.1,6.3,0.0,Strasbourg
2022-03-30,13.1,7.7,6.7,Strasbourg
2022-03-31,10.1,5.0,3.0,Strasbourg
2022-04-01,5.9,1.0,3.7,Strasbourg
2022-04-02,3.0,0.6,3.7,Strasbourg
2022-04-03,5.6,-1.4,0.5,Strasbourg
2022-04-04,9.6,-4.0,0.0,Strasbourg
2022-04-05,10.6,6.4,0.0,Strasbourg
2022-04-06,15.3,8.0,1.4,Strasbourg
2022-04-07,14.4,9.6,14.3,Strasbourg
2022-04-08,13.8,5.1,28.5,Strasbourg
2022-04-09,9.0,1.0,4.1,Strasbourg
2022-04-10,11.1,-0.1,1.5,Strasbourg
